method,episode,run_progress,time_step,modality_count,c8_success,worst_modality_sr,best_modality_sr,c8_residual_distance,worst_residual_distance,c8_closeness,c8_success_envelope,worst_modality_sr_envelope,c8_closeness_envelope,c8_residual_envelope
constant_gate_pbrs,100,0.6098625,585468.0,3,0.8794326241134751,0.851063829787234,0.902127659574468,0.3276595744680851,0.3914893617021276,0.9590425531914893,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,110,0.6206447916666666,595819.0,3,0.8553191489361702,0.8085106382978723,0.9148936170212766,0.44113475177304967,0.6085106382978723,0.9448581560283688,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,120,0.6316,606336.0,3,0.8468085106382978,0.774468085106383,0.902127659574468,0.46808510638297873,0.7702127659574468,0.9414893617021276,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,130,0.6424447916666667,616747.0,3,0.9070921985815602,0.8723404255319149,0.9276595744680852,0.2624113475177305,0.3446808510638298,0.9671985815602837,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,140,0.6534010416666667,627265.0,3,0.8765957446808511,0.8531914893617021,0.9,0.4085106382978723,0.4851063829787234,0.948936170212766,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,150,0.6643729166666666,637798.0,3,0.874468085106383,0.8382978723404255,0.8978723404255319,0.3702127659574468,0.502127659574468,0.9537234042553191,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,160,0.6753083333333333,648296.0,3,0.8659574468085106,0.8063829787234043,0.9212765957446808,0.4297872340425532,0.6085106382978723,0.9462765957446808,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,170,0.6862197916666667,658771.0,3,0.899290780141844,0.851063829787234,0.9276595744680852,0.3234042553191489,0.4851063829787234,0.9595744680851064,0.9148936170212766,0.8787234042553191,0.9686170212765958,0.251063829787234
constant_gate_pbrs,180,0.6969541666666667,669076.0,3,0.9269503546099291,0.8914893617021277,0.9617021276595744,0.225531914893617,0.3531914893617021,0.9718085106382979,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,190,0.7079229166666666,679606.0,3,0.8865248226950356,0.7787234042553192,0.9531914893617022,0.375886524822695,0.7319148936170212,0.9530141843971631,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,200,0.7189052083333335,690149.0,3,0.9049645390070923,0.8085106382978723,0.9680851063829788,0.31063829787234043,0.6340425531914894,0.9611702127659575,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,210,0.7297041666666667,700516.0,3,0.8709219858156029,0.7787234042553192,0.9446808510638298,0.36028368794326243,0.6382978723404256,0.9549645390070922,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,220,0.7407229166666666,711094.0,3,0.8702127659574468,0.8085106382978723,0.9319148936170212,0.36028368794326243,0.5106382978723404,0.9549645390070922,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,230,0.751634375,721569.0,3,0.9170212765957446,0.8659574468085106,0.9595744680851064,0.24397163120567375,0.4340425531914894,0.9695035460992908,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,240,0.7624708333333333,731972.0,3,0.8638297872340427,0.8148936170212766,0.9106382978723404,0.42127659574468085,0.5957446808510638,0.9473404255319149,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,250,0.7735052083333334,742565.0,3,0.9198581560283688,0.8680851063829788,0.948936170212766,0.22836879432624105,0.3787234042553191,0.9714539007092199,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,260,0.7844427083333333,753065.0,3,0.8886524822695036,0.8170212765957446,0.9319148936170212,0.3446808510638298,0.574468085106383,0.9569148936170213,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,270,0.7954041666666667,763588.0,3,0.9148936170212766,0.8765957446808511,0.948936170212766,0.24680851063829787,0.3787234042553191,0.9691489361702128,0.9269503546099291,0.8914893617021277,0.9718085106382979,0.225531914893617
constant_gate_pbrs,280,0.8061114583333332,773867.0,3,0.9255319148936169,0.8680851063829788,0.9659574468085106,0.2184397163120567,0.3829787234042553,0.9726950354609929,0.9269503546099291,0.8914893617021277,0.9726950354609929,0.2184397163120567
constant_gate_pbrs,290,0.817125,784440.0,3,0.8808510638297872,0.8212765957446808,0.925531914893617,0.34751773049645385,0.502127659574468,0.9565602836879432,0.9269503546099291,0.8914893617021277,0.9726950354609929,0.2184397163120567
constant_gate_pbrs,300,0.8279822916666667,794863.0,3,0.9120567375886525,0.8957446808510638,0.9276595744680852,0.2085106382978723,0.2638297872340425,0.973936170212766,0.9269503546099291,0.8957446808510638,0.973936170212766,0.2085106382978723
constant_gate_pbrs,310,0.8388010416666667,805249.0,3,0.9255319148936169,0.8936170212765957,0.948936170212766,0.18156028368794322,0.2680851063829787,0.9773049645390071,0.9269503546099291,0.8957446808510638,0.9773049645390071,0.18156028368794322
constant_gate_pbrs,320,0.8497760416666665,815785.0,3,0.9418439716312057,0.8829787234042553,0.9744680851063828,0.1673758865248227,0.3404255319148936,0.9790780141843972,0.9418439716312057,0.8957446808510638,0.9790780141843972,0.1673758865248227
constant_gate_pbrs,330,0.8605552083333333,826133.0,3,0.948936170212766,0.8957446808510638,0.9787234042553192,0.1475177304964539,0.3191489361702128,0.9815602836879432,0.948936170212766,0.8957446808510638,0.9815602836879432,0.1475177304964539
constant_gate_pbrs,340,0.8714,836544.0,3,0.926950354609929,0.8723404255319149,0.9659574468085106,0.22553191489361693,0.4042553191489361,0.9718085106382979,0.948936170212766,0.8957446808510638,0.9815602836879432,0.1475177304964539
constant_gate_pbrs,350,0.8823947916666667,847099.0,3,0.9375886524822695,0.8851063829787233,0.9680851063829788,0.17163120567375886,0.3234042553191489,0.9785460992907802,0.948936170212766,0.8957446808510638,0.9815602836879432,0.1475177304964539
constant_gate_pbrs,360,0.8932020833333333,857474.0,3,0.9163120567375888,0.8808510638297873,0.9446808510638298,0.2212765957446808,0.3276595744680851,0.9723404255319149,0.948936170212766,0.8957446808510638,0.9815602836879432,0.1475177304964539
constant_gate_pbrs,370,0.9043208333333334,868148.0,3,0.8936170212765956,0.8340425531914893,0.9425531914893616,0.25957446808510637,0.425531914893617,0.9675531914893617,0.948936170212766,0.8957446808510638,0.9815602836879432,0.1475177304964539
constant_gate_pbrs,380,0.9151875,878580.0,3,0.9446808510638297,0.9063829787234042,0.9638297872340426,0.13191489361702122,0.2297872340425532,0.9835106382978723,0.948936170212766,0.9063829787234042,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,390,0.9260645833333333,889022.0,3,0.9468085106382977,0.925531914893617,0.9638297872340426,0.1460992907801418,0.2340425531914893,0.9817375886524823,0.948936170212766,0.925531914893617,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,400,0.9368927083333333,899417.0,3,0.9468085106382979,0.9319148936170212,0.9595744680851064,0.15744680851063822,0.1872340425531914,0.9803191489361702,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,410,0.9476864583333332,909779.0,3,0.9113475177304965,0.851063829787234,0.946808510638298,0.26099290780141843,0.4212765957446808,0.9673758865248226,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,420,0.9585520833333332,920210.0,3,0.9141843971631206,0.8765957446808511,0.951063829787234,0.24964539007092199,0.3276595744680851,0.9687943262411347,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,430,0.969203125,930435.0,3,0.9333333333333332,0.9085106382978724,0.948936170212766,0.20425531914893613,0.2723404255319149,0.9744680851063829,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,440,0.9800791666666666,940876.0,3,0.9390070921985815,0.9148936170212766,0.9531914893617022,0.17730496453900702,0.2127659574468085,0.9778368794326241,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
constant_gate_pbrs,450,0.9908666666666668,951232.0,3,0.9290780141843972,0.8914893617021277,0.951063829787234,0.20425531914893616,0.2765957446808511,0.9744680851063829,0.948936170212766,0.9319148936170212,0.9835106382978723,0.13191489361702122
external_pbrs,0,0.5010583333333334,481016.0,3,0.8723404255319149,0.8319148936170213,0.9063829787234042,0.43120567375886526,0.5361702127659574,0.9460992907801419,0.8723404255319149,0.8319148936170213,0.9460992907801419,0.43120567375886526
external_pbrs,10,0.5121770833333333,491690.0,3,0.8780141843971632,0.8361702127659575,0.9170212765957448,0.39999999999999997,0.5361702127659574,0.95,0.8780141843971632,0.8361702127659575,0.95,0.39999999999999997
external_pbrs,20,0.5232197916666667,502291.0,3,0.8205673758865247,0.7978723404255319,0.8468085106382979,0.5673758865248227,0.6340425531914894,0.9290780141843972,0.8780141843971632,0.8361702127659575,0.95,0.39999999999999997
external_pbrs,30,0.5340083333333333,512648.0,3,0.8319148936170212,0.8127659574468085,0.8489361702127659,0.5035460992907801,0.5787234042553191,0.9370567375886525,0.8780141843971632,0.8361702127659575,0.95,0.39999999999999997
external_pbrs,40,0.5448791666666667,523084.0,3,0.8503546099290781,0.8319148936170213,0.8765957446808511,0.4468085106382978,0.4808510638297872,0.9441489361702128,0.8780141843971632,0.8361702127659575,0.95,0.39999999999999997
external_pbrs,50,0.5556416666666667,533416.0,3,0.874468085106383,0.8085106382978723,0.9234042553191488,0.377304964539007,0.5148936170212766,0.9528368794326241,0.8780141843971632,0.8361702127659575,0.9528368794326241,0.377304964539007
external_pbrs,60,0.5664239583333334,543767.0,3,0.8787234042553193,0.8106382978723404,0.9148936170212766,0.32907801418439714,0.4851063829787234,0.9588652482269504,0.8787234042553193,0.8361702127659575,0.9588652482269504,0.32907801418439714
external_pbrs,70,0.5771375,554052.0,3,0.8780141843971632,0.823404255319149,0.9085106382978724,0.40992907801418443,0.5617021276595745,0.948758865248227,0.8787234042553193,0.8361702127659575,0.9588652482269504,0.32907801418439714
external_pbrs,80,0.587971875,564453.0,3,0.8453900709219857,0.7808510638297872,0.8978723404255319,0.45673758865248226,0.6340425531914894,0.9429078014184398,0.8787234042553193,0.8361702127659575,0.9588652482269504,0.32907801418439714
external_pbrs,90,0.5988614583333334,574907.0,3,0.8879432624113476,0.8787234042553191,0.9042553191489362,0.3503546099290779,0.4042553191489361,0.9562056737588652,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,100,0.60979375,585402.0,3,0.8475177304964538,0.7936170212765957,0.8914893617021277,0.43546099290780144,0.5914893617021276,0.9455673758865248,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,110,0.620615625,595791.0,3,0.8340425531914893,0.7957446808510639,0.8680851063829788,0.5319148936170213,0.6638297872340425,0.9335106382978724,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,120,0.631621875,606357.0,3,0.8581560283687942,0.8382978723404255,0.8702127659574468,0.4312056737588652,0.4978723404255319,0.9460992907801419,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,130,0.64246875,616770.0,3,0.8843971631205675,0.8446808510638298,0.9212765957446808,0.32907801418439714,0.451063829787234,0.9588652482269504,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,140,0.6534885416666667,627349.0,3,0.8411347517730497,0.825531914893617,0.8617021276595744,0.46808510638297873,0.5446808510638298,0.9414893617021276,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,150,0.6644395833333333,637862.0,3,0.8801418439716312,0.825531914893617,0.9106382978723404,0.36595744680851067,0.5319148936170213,0.9542553191489361,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,160,0.6754052083333333,648389.0,3,0.8460992907801419,0.7808510638297872,0.8808510638297873,0.4326241134751773,0.625531914893617,0.9459219858156028,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,170,0.6863385416666666,658885.0,3,0.8787234042553193,0.8319148936170213,0.902127659574468,0.3517730496453901,0.5106382978723404,0.9560283687943263,0.8879432624113476,0.8787234042553191,0.9588652482269504,0.32907801418439714
external_pbrs,180,0.69706875,669186.0,3,0.8886524822695034,0.8659574468085106,0.9063829787234042,0.2992907801418439,0.3914893617021276,0.9625886524822695,0.8886524822695034,0.8787234042553191,0.9625886524822695,0.2992907801418439
external_pbrs,190,0.7079895833333333,679670.0,3,0.8914893617021277,0.8553191489361702,0.9212765957446808,0.32482269503546096,0.4170212765957446,0.9593971631205673,0.8914893617021277,0.8787234042553191,0.9625886524822695,0.2992907801418439
external_pbrs,200,0.7189302083333334,690173.0,3,0.9170212765957446,0.9106382978723404,0.9212765957446808,0.20283687943262407,0.2212765957446808,0.974645390070922,0.9170212765957446,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,210,0.7296177083333332,700433.0,3,0.9070921985815602,0.8702127659574468,0.9425531914893616,0.23404255319148934,0.3531914893617021,0.9707446808510638,0.9170212765957446,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,220,0.7406864583333334,711059.0,3,0.9141843971631206,0.8765957446808511,0.9553191489361702,0.24964539007092193,0.3957446808510638,0.9687943262411347,0.9170212765957446,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,230,0.7516083333333333,721544.0,3,0.9141843971631206,0.9085106382978724,0.9234042553191488,0.2581560283687943,0.3021276595744681,0.9677304964539007,0.9170212765957446,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,240,0.7624166666666666,731920.0,3,0.901418439716312,0.8978723404255319,0.9063829787234042,0.31205673758865243,0.3617021276595745,0.9609929078014184,0.9170212765957446,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,250,0.7734197916666666,742483.0,3,0.9198581560283688,0.8893617021276595,0.948936170212766,0.23829787234042552,0.3702127659574468,0.9702127659574468,0.9198581560283688,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,260,0.784278125,752907.0,3,0.9241134751773049,0.9063829787234042,0.946808510638298,0.2283687943262411,0.3021276595744681,0.9714539007092199,0.9241134751773049,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,270,0.7951302083333335,763325.0,3,0.926241134751773,0.9085106382978724,0.9446808510638298,0.22411347517730493,0.3319148936170212,0.9719858156028369,0.926241134751773,0.9106382978723404,0.974645390070922,0.20283687943262407
external_pbrs,280,0.805903125,773667.0,3,0.9361702127659575,0.9127659574468086,0.9574468085106383,0.18439716312056734,0.2680851063829787,0.9769503546099291,0.9361702127659575,0.9127659574468086,0.9769503546099291,0.18439716312056734
external_pbrs,290,0.816865625,784191.0,3,0.8773049645390071,0.8212765957446808,0.9127659574468086,0.3418439716312056,0.5063829787234042,0.9572695035460993,0.9361702127659575,0.9127659574468086,0.9769503546099291,0.18439716312056734
external_pbrs,300,0.82768125,794574.0,3,0.9219858156028368,0.9148936170212766,0.9340425531914892,0.22411347517730495,0.2553191489361702,0.9719858156028369,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,310,0.8384927083333333,804953.0,3,0.8879432624113476,0.874468085106383,0.9127659574468086,0.30638297872340425,0.3659574468085106,0.9617021276595745,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,320,0.849503125,815523.0,3,0.8787234042553193,0.8595744680851064,0.8957446808510638,0.375886524822695,0.4425531914893617,0.9530141843971631,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,330,0.860246875,825837.0,3,0.8751773049645392,0.8319148936170213,0.9106382978723404,0.3304964539007092,0.4553191489361702,0.9586879432624114,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,340,0.871109375,836265.0,3,0.8886524822695036,0.8765957446808511,0.902127659574468,0.31347517730496455,0.3489361702127659,0.9608156028368794,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,350,0.8821395833333333,846854.0,3,0.8957446808510637,0.8680851063829788,0.9148936170212766,0.31489361702127655,0.4,0.9606382978723405,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,360,0.8930739583333334,857351.0,3,0.8773049645390071,0.8361702127659575,0.902127659574468,0.3375886524822695,0.4680851063829787,0.9578014184397163,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,370,0.9042197916666668,868051.0,3,0.8716312056737588,0.8404255319148937,0.8893617021276595,0.37872340425531914,0.4851063829787234,0.9526595744680851,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,380,0.915146875,878541.0,3,0.9056737588652481,0.8702127659574468,0.9340425531914892,0.28510638297872337,0.4212765957446808,0.9643617021276596,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,390,0.9259895833333335,888950.0,3,0.9148936170212766,0.8978723404255319,0.9276595744680852,0.26099290780141843,0.3191489361702128,0.9673758865248226,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,400,0.9369031250000001,899427.0,3,0.926241134751773,0.9,0.951063829787234,0.21134751773049643,0.2808510638297872,0.9735815602836879,0.9361702127659575,0.9148936170212766,0.9769503546099291,0.18439716312056734
external_pbrs,410,0.9476697916666666,909763.0,3,0.9418439716312057,0.9340425531914892,0.951063829787234,0.15886524822695033,0.1829787234042553,0.9801418439716312,0.9418439716312057,0.9340425531914892,0.9801418439716312,0.15886524822695033
external_pbrs,420,0.9585520833333332,920210.0,3,0.9234042553191489,0.902127659574468,0.9382978723404256,0.2652482269503546,0.3404255319148936,0.9668439716312057,0.9418439716312057,0.9340425531914892,0.9801418439716312,0.15886524822695033
external_pbrs,430,0.9692395833333333,930470.0,3,0.9170212765957446,0.8957446808510638,0.9319148936170212,0.24255319148936164,0.3404255319148936,0.9696808510638298,0.9418439716312057,0.9340425531914892,0.9801418439716312,0.15886524822695033
external_pbrs,440,0.9801135416666668,940909.0,3,0.9326241134751774,0.8893617021276595,0.9574468085106383,0.20709219858156022,0.3234042553191489,0.974113475177305,0.9418439716312057,0.9340425531914892,0.9801418439716312,0.15886524822695033
external_pbrs,450,0.9908458333333332,951212.0,3,0.9163120567375888,0.8808510638297873,0.9382978723404256,0.2780141843971631,0.4212765957446808,0.9652482269503546,0.9418439716312057,0.9340425531914892,0.9801418439716312,0.15886524822695033
linear_gate_no_pbrs,0,0.5010989583333333,481055.0,3,0.8503546099290779,0.7978723404255319,0.8957446808510638,0.43120567375886526,0.5531914893617021,0.9460992907801419,0.8503546099290779,0.7978723404255319,0.9460992907801419,0.43120567375886526
linear_gate_no_pbrs,10,0.5121354166666666,491650.0,3,0.8397163120567376,0.7702127659574468,0.874468085106383,0.4326241134751773,0.6468085106382979,0.9459219858156028,0.8503546099290779,0.7978723404255319,0.9460992907801419,0.43120567375886526
linear_gate_no_pbrs,20,0.5230895833333333,502166.0,3,0.8404255319148937,0.774468085106383,0.8872340425531915,0.45390070921985815,0.6382978723404256,0.9432624113475178,0.8503546099290779,0.7978723404255319,0.9460992907801419,0.43120567375886526
linear_gate_no_pbrs,30,0.5338729166666667,512518.0,3,0.8936170212765958,0.8574468085106383,0.9191489361702128,0.3191489361702127,0.4425531914893617,0.9601063829787234,0.8936170212765958,0.8574468085106383,0.9601063829787234,0.3191489361702127
linear_gate_no_pbrs,40,0.544784375,522993.0,3,0.8907801418439717,0.8595744680851064,0.9170212765957448,0.2992907801418439,0.3872340425531915,0.9625886524822695,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,50,0.5556322916666666,533407.0,3,0.8397163120567376,0.7702127659574468,0.9,0.4453900709219858,0.6468085106382979,0.9443262411347517,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,60,0.566409375,543753.0,3,0.85177304964539,0.7851063829787234,0.8914893617021277,0.43120567375886526,0.6425531914893617,0.9460992907801419,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,70,0.5772072916666666,554119.0,3,0.8326241134751773,0.8021276595744681,0.8702127659574468,0.45390070921985815,0.548936170212766,0.9432624113475178,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,80,0.588065625,564543.0,3,0.8581560283687942,0.7872340425531915,0.9,0.3858156028368794,0.6170212765957447,0.9517730496453901,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,90,0.5989520833333334,574994.0,3,0.8404255319148937,0.7553191489361702,0.8872340425531915,0.45390070921985815,0.7276595744680852,0.9432624113475178,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,100,0.6098895833333333,585494.0,3,0.851063829787234,0.7893617021276595,0.8978723404255319,0.40709219858156026,0.625531914893617,0.9491134751773049,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,110,0.6207041666666666,595876.0,3,0.8773049645390071,0.8276595744680851,0.9085106382978724,0.3432624113475177,0.451063829787234,0.9570921985815602,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,120,0.6316395833333334,606374.0,3,0.8574468085106383,0.7702127659574468,0.9063829787234042,0.401418439716312,0.6638297872340425,0.949822695035461,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,130,0.6424458333333334,616748.0,3,0.8595744680851064,0.8276595744680851,0.8851063829787233,0.39007092198581556,0.4893617021276595,0.9512411347517731,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,140,0.653396875,627261.0,3,0.849645390070922,0.8404255319148937,0.8638297872340426,0.4638297872340425,0.5276595744680851,0.9420212765957446,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,150,0.6643697916666667,637795.0,3,0.824822695035461,0.8,0.8617021276595744,0.45531914893617026,0.548936170212766,0.9430851063829787,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,160,0.6753,648288.0,3,0.8113475177304964,0.7851063829787234,0.8276595744680851,0.47517730496453897,0.5702127659574469,0.9406028368794326,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,170,0.6862177083333333,658769.0,3,0.8134751773049645,0.7914893617021277,0.8361702127659575,0.4624113475177305,0.5531914893617021,0.9421985815602837,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,180,0.697028125,669147.0,3,0.847517730496454,0.7936170212765957,0.8808510638297873,0.3900709219858156,0.4978723404255319,0.9512411347517731,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,190,0.7079729166666665,679654.0,3,0.8787234042553193,0.8468085106382979,0.9127659574468086,0.3191489361702127,0.3872340425531915,0.9601063829787234,0.8936170212765958,0.8595744680851064,0.9625886524822695,0.2992907801418439
linear_gate_no_pbrs,200,0.7189739583333333,690215.0,3,0.901418439716312,0.8617021276595744,0.9319148936170212,0.28794326241134754,0.3787234042553191,0.9640070921985816,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,210,0.7297885416666666,700597.0,3,0.8680851063829786,0.8297872340425532,0.8893617021276595,0.3730496453900709,0.4851063829787234,0.9533687943262411,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,220,0.7407395833333333,711110.0,3,0.8808510638297872,0.8404255319148937,0.9063829787234042,0.35035460992907796,0.4765957446808511,0.9562056737588652,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,230,0.751675,721608.0,3,0.8560283687943263,0.8212765957446808,0.8851063829787233,0.38156028368794326,0.502127659574468,0.9523049645390071,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,240,0.7625166666666666,732016.0,3,0.8453900709219858,0.8042553191489362,0.8787234042553191,0.4638297872340425,0.6297872340425532,0.9420212765957446,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,250,0.7735666666666666,742624.0,3,0.8361702127659575,0.825531914893617,0.851063829787234,0.42269503546099285,0.4638297872340425,0.9471631205673758,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
linear_gate_no_pbrs,260,0.7844427083333333,753065.0,3,0.8631205673758865,0.8489361702127659,0.8872340425531915,0.3404255319148935,0.3744680851063829,0.9574468085106383,0.901418439716312,0.8617021276595744,0.9640070921985816,0.28794326241134754
